Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
9.57E-03,0.00E+00,-7.88E+01,2.09E+02,1.74E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
1.11E-02,7.025200e-01,-7.88E+01,2.09E+02,1.74E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
5.37E-02,1.119072e+00,-7.88E+01,2.09E+02,1.74E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
1.82E+00,1.080092e+00,-7.88E+01,2.13E+02,1.78E+02,NaN,NaN,3.99E-03,1.16E+01,3.00E+01,-1.00E+00
2.25E+00,6.014480e-01,-7.88E+01,2.12E+02,1.77E+02,2.00E-01,NaN,1.15E-02,1.51E+01,3.00E+01,-1.00E+00
3.25E+00,-1.259250e-01,-7.88E+01,2.09E+02,1.74E+02,0.00E+00,NaN,1.18E-02,3.97E+00,3.00E+00,-1.00E+00
4.25E+00,-5.549630e-01,-7.88E+01,2.13E+02,1.78E+02,2.00E-01,7.98E+01,1.28E-02,3.91E+00,3.00E+00,-1.00E+00
5.25E+00,-9.885150e-01,-7.88E+01,2.13E+02,1.78E+02,2.60E-01,2.14E+02,1.41E-02,3.87E+00,3.00E+00,-1.00E+00
6.25E+00,-7.626440e-01,-7.88E+01,2.13E+02,1.78E+02,3.80E-01,2.50E+02,1.51E-02,3.82E+00,3.00E+00,-1.00E+00
7.25E+00,-1.259250e-01,-7.88E+01,2.13E+02,1.78E+02,4.90E-01,2.82E+02,1.58E-02,3.78E+00,3.00E+00,-1.00E+00

