Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
8.18E-03,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
1.27E-02,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
4.74E-02,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,6.91E-03,1.16E+01,3.00E+01,-1.00E+00
6.34E-01,4.29E+01,-7.88E+01,1.97E+02,1.62E+02,9.00E-01,7.00E+01,8.54E-03,1.19E+01,1.60E+01,-1.00E+00
1.55E+00,4.29E+01,-7.88E+01,2.01E+02,1.67E+02,9.00E-01,7.52E+01,9.82E-03,1.20E+01,4.00E+00,-1.00E+00
2.55E+00,4.29E+01,-7.88E+01,2.03E+02,1.68E+02,0.00E+00,7.52E+01,1.73E-02,5.50E+00,4.00E+00,-1.00E+00
3.55E+00,4.29E+01,-7.88E+01,2.03E+02,1.69E+02,0.00E+00,7.52E+01,2.11E-02,1.27E+01,4.00E+00,-1.00E+00
4.55E+00,4.29E+01,-7.88E+01,2.04E+02,1.70E+02,0.00E+00,8.65E+01,2.16E-02,6.00E+00,4.00E+00,-1.00E+00
5.55E+00,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,4.10E-01,1.32E+02,2.36E-02,4.09E+00,3.00E+00,-1.00E+00
6.55E+00,4.29E+01,-7.88E+01,2.08E+02,1.74E+02,0.00E+00,2.74E+02,2.47E-02,3.93E+00,3.00E+00,-1.00E+00
7.55E+00,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,0.00E+00,2.74E+02,2.51E-02,3.82E+00,3.00E+00,-1.00E+00
8.55E+00,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,0.00E+00,NaN,2.60E-02,3.76E+00,3.00E+00,-1.00E+00
9.55E+00,4.29E+01,-7.88E+01,2.10E+02,1.76E+02,2.70E-01,2.20E+02,2.61E-02,3.49E+00,3.00E+00,-1.00E+00
1.05E+01,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,0.00E+00,1.35E+02,,3.51E+00,3.00E+00,-1.00E+00
