Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
1.20E-02,0.00E+00,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
1.45E-02,7.0710E-01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
5.83E-02,1.0000E+00,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,1.10E-03,1.16E+01,3.00E+01,-1.00E+00
2.25E+00,7.0710E-01,-7.88E+01,2.15E+02,1.80E+02,0.00E+00,NaN,1.24E-03,4.97E+00,8.00E+00,-1.00E+00
3.25E+00,-1.2246E-16,-7.88E+01,2.08E+02,1.73E+02,1.70E-01,NaN,1.63E-03,3.71E+00,4.00E+00,-1.00E+00
4.25E+00,-7.0710E-01,-7.88E+01,2.14E+02,1.80E+02,1.60E-01,NaN,1.90E-03,3.54E+00,3.00E+00,-1.00E+00
5.25E+00,-1.0000E+00,-7.88E+01,2.14E+02,1.80E+02,1.70E-01,2.42E+02,2.36E-03,3.53E+00,3.00E+00,-1.00E+00
6.25E+00,-7.0710E-01,-7.88E+01,2.13E+02,1.79E+02,2.20E-01,2.47E+02,2.74E-03,3.53E+00,3.00E+00,-1.00E+00
7.25E+00,-1.8369E-16,-7.88E+01,2.13E+02,1.79E+02,3.20E-01,2.82E+02,3.24E-03,3.53E+00,3.00E+00,-1.00E+00
8.25E+00,7.0710E-01,-7.88E+01,2.12E+02,1.77E+02,2.10E-01,NaN,3.44E-03,3.53E+00,3.00E+00,-1.00E+00
