Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
6.82E-03,0.0000E+00,-7.88E+01,2.10E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
1.69E-02,5.0000E-01,-7.88E+01,2.10E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
7.15E-02,8.6600E-01,-7.88E+01,2.10E+02,1.75E+02,NaN,NaN,1.50E-03,1.16E+01,3.00E+01,-1.00E+00
6.06E-01,8.6600E-01,-7.88E+01,2.17E+02,1.82E+02,0.00E+00,NaN,2.21E-03,1.18E+01,1.60E+01,-1.00E+00
1.82E+00,5.0000E-01,-7.88E+01,2.07E+02,1.73E+02,0.00E+00,NaN,2.45E-03,4.30E+00,4.00E+00,-1.00E+00
2.82E+00,-2.4493E-16,-7.88E+01,2.08E+02,1.74E+02,0.00E+00,NaN,2.95E-03,3.75E+00,4.00E+00,-1.00E+00
3.82E+00,-5.0000E-01,-7.88E+01,2.11E+02,1.76E+02,0.00E+00,1.97E+02,3.60E-03,3.54E+00,3.00E+00,-1.00E+00
4.82E+00,-8.6600E-01,-7.88E+01,2.12E+02,1.77E+02,5.80E-01,2.72E+02,4.30E-03,3.54E+00,3.00E+00,-1.00E+00
5.82E+00,-8.6600E-01,-7.88E+01,2.12E+02,1.78E+02,5.80E-01,2.83E+02,4.98E-03,3.54E+00,3.00E+00,-1.00E+00
6.82E+00,-5.0000E-01,-7.88E+01,2.12E+02,1.78E+02,4.50E-01,3.01E+02,5.24E-03,3.54E+00,3.00E+00,-1.00E+00
7.82E+00,0.0000E+00,-7.88E+01,2.12E+02,1.78E+02,2.00E-01,NaN,5.57E-03,3.54E+00,3.00E+00,-1.00E+00
