Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
7.02E-03,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
9.12E-03,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,0.00E+00,1.16E+01,3.00E+01,-1.00E+00
5.17E-02,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,1.74E-03,1.16E+01,3.00E+01,-1.00E+00
6.31E-01,4.29E+01,-7.88E+01,2.14E+02,1.80E+02,0.00E+00,NaN,2.76E-03,1.52E+01,2.40E+01,-1.00E+00
1.68E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,0.00E+00,NaN,5.36E-03,1.74E+01,1.38E+01,-1.00E+00
1.93E+00,4.29E+01,-7.88E+01,2.06E+02,1.72E+02,0.00E+00,NaN,5.71E-03,4.56E+00,4.00E+00,-1.00E+00
2.93E+00,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,0.00E+00,NaN,5.95E-03,3.51E+00,4.00E+00,-1.00E+00
3.93E+00,4.29E+01,-7.88E+01,2.10E+02,1.76E+02,0.00E+00,NaN,6.03E-03,3.54E+00,3.00E+00,-1.00E+00
4.93E+00,4.29E+01,-7.88E+01,2.11E+02,1.77E+02,0.00E+00,NaN,6.33E-03,3.54E+00,3.00E+00,-1.00E+00
5.93E+00,4.29E+01,-7.88E+01,2.12E+02,1.77E+02,4.10E-01,2.47E+02,7.13E-03,3.50E+00,3.00E+00,-1.00E+00
6.93E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,4.10E-01,3.04E+02,7.76E-03,3.51E+00,3.00E+00,-1.00E+00
7.93E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,3.04E+02,8.05E-03,3.52E+00,3.00E+00,-1.00E+00
8.93E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,3.04E+02,8.12E-03,3.52E+00,3.00E+00,-1.00E+00
9.93E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,2.50E-01,2.76E+02,8.35E-03,3.52E+00,3.00E+00,-1.00E+00
1.09E+01,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,2.65E+02,,3.53E+00,3.00E+00,-1.00E+00
