Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
5.30E-03,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,2.43E+02,8.73E-04,3.54E+00,3.00E+00,-1.00E+00
6.44E-03,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,8.73E-04,1.16E+01,3.00E+01,-1.00E+00
4.39E-02,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,NaN,NaN,4.43E-03,1.16E+01,3.00E+01,-1.00E+00
6.17E-01,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,4.10E-01,3.48E+02,5.67E-03,1.25E+01,3.20E+01,-1.00E+00
1.98E+00,4.29E+01,-7.88E+01,2.11E+02,1.76E+02,2.40E-01,7.07E+01,6.89E-03,3.47E+00,3.00E+00,-1.00E+00
2.98E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,2.70E-01,9.00E+01,7.83E-03,3.49E+00,3.00E+00,-1.00E+00
3.98E+00,4.29E+01,-7.88E+01,2.14E+02,1.80E+02,2.70E-01,9.81E+01,8.27E-03,3.50E+00,3.00E+00,-1.00E+00
4.98E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,2.20E-01,1.17E+02,8.62E-03,3.51E+00,3.00E+00,-1.00E+00
5.98E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,2.80E-01,1.86E+02,9.13E-03,3.52E+00,3.00E+00,-1.00E+00
6.98E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,0.00E+00,2.69E+02,9.50E-03,3.52E+00,3.00E+00,-1.00E+00
7.98E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,0.00E+00,2.69E+02,9.70E-03,3.53E+00,3.00E+00,-1.00E+00
8.98E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,0.00E+00,2.69E+02,9.84E-03,3.53E+00,3.00E+00,-1.00E+00
9.98E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,3.30E-01,2.25E+02,1.03E-02,3.53E+00,3.00E+00,-1.00E+00
1.10E+01,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,3.30E-01,1.44E+02,,3.53E+00,3.00E+00,-1.00E+00
