Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
5.93E-03,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,0.00E+00,NaN,2.58E-04,3.54E+00,3.00E+00,-1.00E+00
1.25E-02,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,NaN,NaN,2.58E-04,1.16E+01,3.00E+01,-1.00E+00
4.79E-02,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,NaN,NaN,7.84E-03,1.16E+01,3.00E+01,-1.00E+00
6.18E-01,4.29E+01,-7.88E+01,2.25E+02,1.90E+02,5.30E-01,5.63E+01,9.05E-03,1.26E+01,1.60E+01,-1.00E+00
1.62E+00,4.29E+01,-7.88E+01,2.07E+02,1.72E+02,5.30E-01,8.72E+01,1.15E-02,3.95E+00,4.00E+00,-1.00E+00
2.62E+00,4.29E+01,-7.88E+01,2.09E+02,1.75E+02,4.50E-01,1.28E+02,1.28E-02,3.41E+00,3.00E+00,-1.00E+00
3.62E+00,4.29E+01,-7.88E+01,2.12E+02,1.77E+02,4.10E-01,1.22E+02,1.37E-02,3.44E+00,3.00E+00,-1.00E+00
4.62E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,6.30E-01,1.93E+02,1.44E-02,3.47E+00,3.00E+00,-1.00E+00
5.62E+00,4.29E+01,-7.88E+01,2.14E+02,1.80E+02,6.30E-01,2.71E+02,1.49E-02,3.48E+00,3.00E+00,-1.00E+00
6.62E+00,4.29E+01,-7.88E+01,2.15E+02,1.80E+02,1.90E-01,NaN,1.53E-02,3.50E+00,3.00E+00,-1.00E+00
7.62E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,4.40E-01,2.43E+02,1.64E-02,3.54E+00,3.00E+00,-1.00E+00
8.62E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,1.82E+02,1.67E-02,3.54E+00,3.00E+00,-1.00E+00
9.62E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,0.00E+00,1.82E+02,,3.54E+00,3.00E+00,-1.00E+00
