Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
0,40.7128,-74.006,10,12,1,90,0.0001,5,10,10
0.1,40.71280628,-74.006,10,12,1,90,0.0002,5,10,10
0.2,40.71281253,-74.006,10,12,1,90,0.0003,5,10,10
0.3,40.71281874,-74.006,10,12,1,90,0.0004,5,10,10
0.4,40.71282487,-74.006,10,12,1,90,0.0005,5,10,10
0.5,40.7128309,-74.006,10,12,1,90,0.0006,5,10,10
0.6,40.71283681,-74.006,10,12,1,90,0.0007,5,10,10
0.7,40.71284258,-74.006,10,12,1,90,0.0008,5,10,10
0.8,40.71284818,-74.006,10,12,1,90,0.0009,5,10,10
0.9,40.71285358,-74.006,10,12,1,90,0.001,5,10,10
1,40.71285878,-74.006,10,12,1,90,0.0011,5,10,10
1.1,40.71286374,-74.006,10,12,1,90,0.0012,5,10,10
1.2,40.71286845,-74.006,10,12,1,90,0.0013,5,10,10
1.3,40.7128729,-74.006,10,12,1,90,0.0014,5,10,10
1.4,40.71287705,-74.006,10,12,1,90,0.0015,5,10,10
1.5,40.7128809,-74.006,10,12,1,90,0.0016,5,10,10
1.6,40.71288443,-74.006,10,12,1,90,0.0017,5,10,10
1.7,40.71288763,-74.006,10,12,1,90,0.0018,5,10,10
1.8,40.71289048,-74.006,10,12,1,90,0.0019,5,10,10
1.9,40.71289298,-74.006,10,12,1,90,0.002,5,10,10
2,40.71289511,-74.006,10,12,1,90,0.0021,5,10,10
2.1,40.71289686,-74.006,10,12,1,90,0.0022,5,10,10
2.2,40.71289823,-74.006,10,12,1,90,0.0023,5,10,10
2.3,40.71289921,-74.006,10,12,1,90,0.0024,5,10,10
2.4,40.7128998,-74.006,10,12,1,90,0.0025,5,10,10
2.5,40.7129,-74.006,10,12,1,90,0.0026,5,10,10
2.6,40.7128998,-74.006,10,12,1,90,0.0027,5,10,10
2.7,40.71289921,-74.006,10,12,1,90,0.0028,5,10,10
2.8,40.71289823,-74.006,10,12,1,90,0.0029,5,10,10
2.9,40.71289686,-74.006,10,12,1,90,0.003,5,10,10
3,40.71289511,-74.006,10,12,1,90,0.0031,5,10,10
3.1,40.71289298,-74.006,10,12,1,90,0.0032,5,10,10
3.2,40.71289048,-74.006,10,12,1,90,0.0033,5,10,10
3.3,40.71288763,-74.006,10,12,1,90,0.0034,5,10,10
3.4,40.71288443,-74.006,10,12,1,90,0.0035,5,10,10
3.5,40.7128809,-74.006,10,12,1,90,0.0036,5,10,10
3.6,40.71287705,-74.006,10,12,1,90,0.0037,5,10,10
3.7,40.7128729,-74.006,10,12,1,90,0.0038,5,10,10
3.8,40.71286845,-74.006,10,12,1,90,0.0039,5,10,10
3.9,40.71286374,-74.006,10,12,1,90,0.004,5,10,10
4,40.71285878,-74.006,10,12,1,90,0.0041,5,10,10
4.1,40.71285358,-74.006,10,12,1,90,0.0042,5,10,10
4.2,40.71284818,-74.006,10,12,1,90,0.0043,5,10,10
4.3,40.71284258,-74.006,10,12,1,90,0.0044,5,10,10
4.4,40.71283681,-74.006,10,12,1,90,0.0045,5,10,10
4.5,40.7128309,-74.006,10,12,1,90,0.0046,5,10,10
4.6,40.71282487,-74.006,10,12,1,90,0.0047,5,10,10
4.7,40.71281874,-74.006,10,12,1,90,0.0048,5,10,10
4.8,40.71281253,-74.006,10,12,1,90,0.0049,5,10,10
4.9,40.71280628,-74.006,10,12,1,90,0.005,5,10,10
5,40.7128,-74.006,10,12,1,90,0.0051,5,10,10
5.1,40.71279372,-74.006,10,12,1,90,0.0052,5,10,10
5.2,40.71278747,-74.006,10,12,1,90,0.0053,5,10,10
5.3,40.71278126,-74.006,10,12,1,90,0.0054,5,10,10
5.4,40.71277513,-74.006,10,12,1,90,0.0055,5,10,10
5.5,40.7127691,-74.006,10,12,1,90,0.0056,5,10,10
5.6,40.71276319,-74.006,10,12,1,90,0.0057,5,10,10
5.7,40.71275742,-74.006,10,12,1,90,0.0058,5,10,10
5.8,40.71275182,-74.006,10,12,1,90,0.0059,5,10,10
5.9,40.71274642,-74.006,10,12,1,90,0.006,5,10,10
6,40.71274122,-74.006,10,12,1,90,0.0061,5,10,10
6.1,40.71273626,-74.006,10,12,1,90,0.0062,5,10,10
6.2,40.71273155,-74.006,10,12,1,90,0.0063,5,10,10
6.3,40.7127271,-74.006,10,12,1,90,0.0064,5,10,10
6.4,40.71272295,-74.006,10,12,1,90,0.0065,5,10,10
6.5,40.7127191,-74.006,10,12,1,90,0.0066,5,10,10
6.6,40.71271557,-74.006,10,12,1,90,0.0067,5,10,10
6.7,40.71271237,-74.006,10,12,1,90,0.0068,5,10,10
6.8,40.71270952,-74.006,10,12,1,90,0.0069,5,10,10
6.9,40.71270702,-74.006,10,12,1,90,0.007,5,10,10
7,40.71270489,-74.006,10,12,1,90,0.0071,5,10,10
7.1,40.71270314,-74.006,10,12,1,90,0.0072,5,10,10
7.2,40.71270177,-74.006,10,12,1,90,0.0073,5,10,10
